geoid_o,geoid_d,visitor_flows,pop_flows,lat_o,lng_o,lat_d,lng_d,county_o,county_d,pop_o,pop_d,eigen_centrality_o,eigen_centrality_d
6053,6101,6.1976744186046515,201.95348837209303,36.23977439726873,-121.3089015574753,39.03452288404048,-121.69484234013284,Monterey County,Sutter County,438390.0,99464.0,0.0002942209875445851,1.3833557579198974e-05
6053,6103,9.418604651162791,314.22093023255815,36.23977439726873,-121.3089015574753,40.12573617716245,-122.23388486645332,Monterey County,Tehama County,438390.0,65682.0,0.0002942209875445851,3.281726685510911e-05
6053,6105,0.686046511627907,21.267441860465116,36.23977439726873,-121.3089015574753,40.65069355625376,-123.11262773346346,Monterey County,Trinity County,438390.0,16089.0,0.0002942209875445851,8.06908728177966e-06
6053,6107,20.41860465116279,677.6744186046511,36.23977439726873,-121.3089015574753,36.22015662355563,-118.80047251578982,Monterey County,Tulare County,438390.0,473891.0,0.0002942209875445851,0.0003710894096043553
6053,6109,15.872093023255815,517.3720930232558,36.23977439726873,-121.3089015574753,38.02760098861166,-119.95475334431002,Monterey County,Tuolumne County,438390.0,55374.0,0.0002942209875445851,2.8723358827560153e-05
6053,6111,26.1046511627907,857.0813953488372,36.23977439726873,-121.3089015574753,34.35752851853052,-119.1260271961335,Monterey County,Ventura County,438390.0,843310.0,0.0002942209875445851,0.00794055063427606
6053,6113,18.709302325581394,619.5232558139535,36.23977439726873,-121.3089015574753,38.68664648089628,-121.90162045610802,Monterey County,Yolo County,438390.0,216291.0,0.0002942209875445851,0.00020370016723012148
6053,6115,3.9767441860465116,130.13953488372093,36.23977439726873,-121.3089015574753,39.26900767275675,-121.35126271836052,Monterey County,Yuba County,438390.0,81994.0,0.0002942209875445851,1.3076036593018119e-05
6055,6001,122.63953488372093,3377.2093023255816,38.5064736594468,-122.33053320427236,37.650546842122445,-121.91788544949588,Napa County,Alameda County,137485.0,1680380.0,7.90124144491914e-05,0.0006849703825067294
6055,6003,0.5232558139534884,14.5,38.5064736594468,-122.33053320427236,38.59725063434423,-119.8206530334338,Napa County,Alpine County,137485.0,1204.0,7.90124144491914e-05,1.2022519936765093e-06
6055,6005,3.0697674418604652,84.83720930232558,38.5064736594468,-122.33053320427236,38.44638950030805,-120.65111562927252,Napa County,Amador County,137485.0,40532.0,7.90124144491914e-05,1.0843113456028241e-05
6055,6007,14.941860465116278,413.1511627906977,38.5064736594468,-122.33053320427236,39.66692936367094,-121.60067173183134,Napa County,Butte County,137485.0,210135.0,7.90124144491914e-05,7.560289554072687e-05
6055,6009,4.569767441860465,126.62790697674419,38.5064736594468,-122.33053320427236,38.20460680352815,-120.55413209741344,Napa County,Calaveras County,137485.0,45346.0,7.90124144491914e-05,1.3636956817057239e-05
6055,6011,2.953488372093023,80.5813953488372,38.5064736594468,-122.33053320427236,39.177573134127535,-122.23702845533448,Napa County,Colusa County,137485.0,21858.0,7.90124144491914e-05,9.381387280630934e-06
6055,6013,177.63953488372093,4899.790697674419,38.5064736594468,-122.33053320427236,37.92341874155632,-121.95121244528308,Napa County,Contra Costa County,137485.0,1165986.0,7.90124144491914e-05,0.0003041824954064976
6055,6015,0.9302325581395349,24.825581395348838,38.5064736594468,-122.33053320427236,41.7449423699455,-123.9578013579158,Napa County,Del Norte County,137485.0,27601.0,7.90124144491914e-05,1.2546264161507835e-05
6055,6017,26.72093023255814,728.8255813953489,38.5064736594468,-122.33053320427236,38.778737973176135,-120.5246469276132,Napa County,El Dorado County,137485.0,191220.0,7.90124144491914e-05,0.0002013512892045872
6055,6019,10.232558139534884,282.69767441860466,38.5064736594468,-122.33053320427236,36.75817909995374,-119.64931992072788,Napa County,Fresno County,137485.0,1009503.0,7.90124144491914e-05,0.0005983074142187707
6055,6021,1.8372093023255813,50.83720930232558,38.5064736594468,-122.33053320427236,39.59840476989015,-122.39220680724118,Napa County,Glenn County,137485.0,28896.0,7.90124144491914e-05,1.2402806423129085e-05
6055,6023,3.6162790697674416,96.65116279069767,38.5064736594468,-122.33053320427236,40.70500910443826,-123.91581945049178,Napa County,Humboldt County,137485.0,136261.0,7.90124144491914e-05,8.512797234763837e-05
6055,6025,0.18604651162790697,5.127906976744186,38.5064736594468,-122.33053320427236,33.039505999919136,-115.3653197293723,Napa County,Imperial County,137485.0,179595.0,7.90124144491914e-05,0.00010393362004348861
6055,6027,0.8255813953488372,23.08139534883721,38.5064736594468,-122.33053320427236,36.51112680806087,-117.41078968308284,Napa County,Inyo County,137485.0,19001.0,7.90124144491914e-05,0.0002242782535814334
6055,6029,8.023255813953488,220.47674418604652,38.5064736594468,-122.33053320427236,35.34284876287472,-118.72990002272375,Napa County,Kern County,137485.0,905828.0,7.90124144491914e-05,0.0027950263329687584
6055,6031,2.046511627906977,55.97674418604651,38.5064736594468,-122.33053320427236,36.07536098867834,-119.81550249362245,Napa County,Kings County,137485.0,152790.0,7.90124144491914e-05,9.165145398018933e-05
6055,6033,38.74418604651163,1067.046511627907,38.5064736594468,-122.33053320427236,39.09964534019901,-122.75318391622451,Napa County,Lake County,137485.0,68195.0,7.90124144491914e-05,1.1497939822681684e-05
6055,6035,1.9186046511627908,53.17441860465116,38.5064736594468,-122.33053320427236,40.67359039032007,-120.5943328310108,Napa County,Lassen County,137485.0,32317.0,7.90124144491914e-05,9.373545160389796e-06
6055,6037,32.151162790697676,878.8488372093024,38.5064736594468,-122.33053320427236,34.19800147820897,-118.26101696970832,Napa County,Los Angeles County,137485.0,9992236.0,7.90124144491914e-05,1.0
6055,6039,2.9767441860465116,80.01162790697674,38.5064736594468,-122.33053320427236,37.21803147751612,-119.76264813255864,Napa County,Madera County,137485.0,156343.0,7.90124144491914e-05,0.00012189550787288877
6055,6041,95.73255813953489,2639.116279069767,38.5064736594468,-122.33053320427236,38.05518332680756,-122.74885854934313,Napa County,Marin County,137485.0,261282.0,7.90124144491914e-05,7.20643548929031e-05
6055,6043,0.9767441860465116,26.27906976744186,38.5064736594468,-122.33053320427236,37.58152187460611,-119.9055172810364,Napa County,Mariposa County,137485.0,17118.0,7.90124144491914e-05,5.0805031131539796e-05
6055,6045,14.674418604651162,401.0232558139535,38.5064736594468,-122.33053320427236,39.4336238311982,-123.43155391611874,Napa County,Mendocino County,137485.0,91361.0,7.90124144491914e-05,4.530387895018086e-05
6055,6047,4.6976744186046515,129.41860465116278,38.5064736594468,-122.33053320427236,37.19187047087785,-120.71768800001988,Napa County,Merced County,137485.0,281814.0,7.90124144491914e-05,0.00016950852721228418
6055,6049,0.23255813953488372,5.895348837209302,38.5064736594468,-122.33053320427236,41.58983357414569,-120.72502895942912,Napa County,Modoc County,137485.0,8663.0,7.90124144491914e-05,1.6330626088893115e-06
6055,6051,0.9651162790697674,26.430232558139533,38.5064736594468,-122.33053320427236,37.93899035009903,-118.88670926751536,Napa County,Mono County,137485.0,13226.0,7.90124144491914e-05,0.0003288568428499343
6055,6053,13.755813953488373,378.8837209302325,38.5064736594468,-122.33053320427236,36.23977439726873,-121.3089015574753,Napa County,Monterey County,137485.0,438390.0,7.90124144491914e-05,0.0002942209875445851
6055,6055,9831.89534883721,270436.9534883721,38.5064736594468,-122.33053320427236,38.5064736594468,-122.33053320427236,Napa County,Napa County,137485.0,137485.0,7.90124144491914e-05,7.90124144491914e-05
6055,6057,14.151162790697674,389.40697674418607,38.5064736594468,-122.33053320427236,39.30136957890384,-120.7687521163596,Napa County,Nevada County,137485.0,102249.0,7.90124144491914e-05,5.447965304868854e-05
6055,6059,22.709302325581394,626.7441860465116,38.5064736594468,-122.33053320427236,33.676913155110306,-117.77614624417816,Napa County,Orange County,137485.0,3185516.0,7.90124144491914e-05,0.028671574541853425
6055,6061,33.16279069767442,909.5813953488372,38.5064736594468,-122.33053320427236,39.06342719938117,-120.71765160991616,Napa County,Placer County,137485.0,405889.0,7.90124144491914e-05,0.00020931357843161243
6055,6063,6.313953488372093,169.37209302325581,38.5064736594468,-122.33053320427236,40.004682481022,-120.83859760079802,Napa County,Plumas County,137485.0,19749.0,7.90124144491914e-05,8.287182382069862e-06
6055,6065,10.453488372093023,289.8720930232558,38.5064736594468,-122.33053320427236,33.74368033412086,-115.99384915368177,Napa County,Riverside County,137485.0,2422847.0,7.90124144491914e-05,0.008060996127202047
6055,6067,70.70930232558139,1953.9767441860465,38.5064736594468,-122.33053320427236,38.44931480740672,-121.34424340677604,Napa County,Sacramento County,137485.0,1586465.0,7.90124144491914e-05,0.0005005045260441438
6055,6069,0.3488372093023256,9.534883720930232,38.5064736594468,-122.33053320427236,36.60570590223144,-121.07499554108288,Napa County,San Benito County,137485.0,64521.0,7.90124144491914e-05,1.2252686275798084e-05
6055,6071,12.290697674418604,337.09302325581393,38.5064736594468,-122.33053320427236,34.84143828214598,-116.17846073060556,Napa County,San Bernardino County,137485.0,2183239.0,7.90124144491914e-05,0.019518062241628407
6055,6073,24.313953488372093,674.6279069767442,38.5064736594468,-122.33053320427236,33.028203198952994,-116.77020744456196,Napa County,San Diego County,137485.0,3296045.0,7.90124144491914e-05,0.004699142571829265
6055,6077,19.593023255813954,541.6046511627907,38.5064736594468,-122.33053320427236,37.93474445570171,-121.2714080737995,Napa County,San Joaquin County,137485.0,780558.0,7.90124144491914e-05,0.0002240046102243762
6055,6079,17.151162790697676,469.15116279069764,38.5064736594468,-122.33053320427236,35.38741848606952,-120.45219695427826,Napa County,San Luis Obispo County,137485.0,281879.0,7.90124144491914e-05,0.0009141320236678657
6055,6081,50.116279069767444,1381.1976744186047,38.5064736594468,-122.33053320427236,37.43620973176126,-122.3556631985105,Napa County,San Mateo County,137485.0,762511.0,7.90124144491914e-05,0.00028038787971551945
6055,6083,11.05813953488372,305.90697674418607,38.5064736594468,-122.33053320427236,34.53834408621415,-120.03078618310376,Napa County,Santa Barbara County,137485.0,448244.0,7.90124144491914e-05,0.0017634733589757831
6055,6085,42.54651162790697,1175.9186046511627,38.5064736594468,-122.33053320427236,37.2324840315687,-121.69627886046632,Napa County,Santa Clara County,137485.0,1931026.0,7.90124144491914e-05,0.0005943106778404406
6055,6087,8.023255813953488,219.77906976744185,38.5064736594468,-122.33053320427236,37.02160590618132,-122.00978740939895,Napa County,Santa Cruz County,137485.0,270462.0,7.90124144491914e-05,0.00013454958220441055
6055,6089,10.55813953488372,286.3837209302325,38.5064736594468,-122.33053320427236,40.76376659708024,-122.04052152474787,Napa County,Shasta County,137485.0,181984.0,7.90124144491914e-05,9.042689965358602e-05
6055,6091,0.13953488372093023,3.6744186046511627,38.5064736594468,-122.33053320427236,39.58040010161696,-120.5159963784201,Napa County,Sierra County,137485.0,3228.0,7.90124144491914e-05,9.184969694960228e-07
6055,6093,5.0813953488372094,139.44186046511626,38.5064736594468,-122.33053320427236,41.59268663385888,-122.54036776276808,Napa County,Siskiyou County,137485.0,43991.0,7.90124144491914e-05,4.310851683933893e-05
6055,6095,837.5930232558139,23083.24418604651,38.5064736594468,-122.33053320427236,38.26691911759816,-121.9400068971127,Napa County,Solano County,137485.0,452698.0,7.90124144491914e-05,0.00011104047787146867
6055,6097,289.6395348837209,7980.96511627907,38.5064736594468,-122.33053320427236,38.525292574496746,-122.92254465472432,Napa County,Sonoma County,137485.0,488281.0,7.90124144491914e-05,0.00013175447544616682
6055,6099,9.418604651162791,257.86046511627904,38.5064736594468,-122.33053320427236,37.55913744324072,-120.9976828984382,Napa County,Stanislaus County,137485.0,553217.0,7.90124144491914e-05,0.0001762639784522915
6055,6101,3.3720930232558137,91.86046511627907,38.5064736594468,-122.33053320427236,39.03452288404048,-121.69484234013284,Napa County,Sutter County,137485.0,99464.0,7.90124144491914e-05,1.3833557579198974e-05
6055,6103,5.662790697674419,152.90697674418604,38.5064736594468,-122.33053320427236,40.12573617716245,-122.23388486645332,Napa County,Tehama County,137485.0,65682.0,7.90124144491914e-05,3.281726685510911e-05
6055,6105,0.9534883720930233,25.313953488372093,38.5064736594468,-122.33053320427236,40.65069355625376,-123.11262773346346,Napa County,Trinity County,137485.0,16089.0,7.90124144491914e-05,8.06908728177966e-06
6055,6107,3.244186046511628,89.97674418604652,38.5064736594468,-122.33053320427236,36.22015662355563,-118.80047251578982,Napa County,Tulare County,137485.0,473891.0,7.90124144491914e-05,0.0003710894096043553
6055,6109,5.325581395348837,146.6046511627907,38.5064736594468,-122.33053320427236,38.02760098861166,-119.95475334431002,Napa County,Tuolumne County,137485.0,55374.0,7.90124144491914e-05,2.8723358827560153e-05
6055,6111,4.523255813953488,122.84883720930232,38.5064736594468,-122.33053320427236,34.35752851853052,-119.1260271961335,Napa County,Ventura County,137485.0,843310.0,7.90124144491914e-05,0.00794055063427606
6055,6113,31.127906976744185,858.1744186046511,38.5064736594468,-122.33053320427236,38.68664648089628,-121.90162045610802,Napa County,Yolo County,137485.0,216291.0,7.90124144491914e-05,0.00020370016723012148
6055,6115,3.6627906976744184,100.33720930232558,38.5064736594468,-122.33053320427236,39.26900767275675,-121.35126271836052,Napa County,Yuba County,137485.0,81994.0,7.90124144491914e-05,1.3076036593018119e-05
6057,6001,34.47674418604651,764.4883720930233,39.30136957890384,-120.7687521163596,37.650546842122445,-121.91788544949588,Nevada County,Alameda County,102249.0,1680380.0,5.447965304868854e-05,0.0006849703825067294
6057,6003,0.45348837209302323,10.19767441860465,39.30136957890384,-120.7687521163596,38.59725063434423,-119.8206530334338,Nevada County,Alpine County,102249.0,1204.0,5.447965304868854e-05,1.2022519936765093e-06
6057,6005,3.4302325581395348,76.95348837209302,39.30136957890384,-120.7687521163596,38.44638950030805,-120.65111562927252,Nevada County,Amador County,102249.0,40532.0,5.447965304868854e-05,1.0843113456028241e-05
6057,6007,39.674418604651166,883.3604651162791,39.30136957890384,-120.7687521163596,39.66692936367094,-121.60067173183134,Nevada County,Butte County,102249.0,210135.0,5.447965304868854e-05,7.560289554072687e-05
6057,6009,5.023255813953488,111.37209302325581,39.30136957890384,-120.7687521163596,38.20460680352815,-120.55413209741344,Nevada County,Calaveras County,102249.0,45346.0,5.447965304868854e-05,1.3636956817057239e-05
6057,6011,3.7209302325581395,82.8953488372093,39.30136957890384,-120.7687521163596,39.177573134127535,-122.23702845533448,Nevada County,Colusa County,102249.0,21858.0,5.447965304868854e-05,9.381387280630934e-06
6057,6013,43.383720930232556,960.7093023255813,39.30136957890384,-120.7687521163596,37.92341874155632,-121.95121244528308,Nevada County,Contra Costa County,102249.0,1165986.0,5.447965304868854e-05,0.0003041824954064976
6057,6015,1.7674418604651163,38.81395348837209,39.30136957890384,-120.7687521163596,41.7449423699455,-123.9578013579158,Nevada County,Del Norte County,102249.0,27601.0,5.447965304868854e-05,1.2546264161507835e-05
6057,6017,82.54651162790698,1834.7558139534883,39.30136957890384,-120.7687521163596,38.778737973176135,-120.5246469276132,Nevada County,El Dorado County,102249.0,191220.0,5.447965304868854e-05,0.0002013512892045872
